ds,yhat,sku_id,qty_total,revenue,price,forecasted_revenue,abs_error,pct_error,weighted_error
2025-02-17,0.13979371799621887,20377431146,0,0.0,0.0,0.0,0.13979371799621887,,0.0
2025-02-24,0.18936814158986465,20377431146,0,0.0,0.0,0.0,0.18936814158986465,,0.0
2025-02-03,0.15211999996435788,45431124522,0,0.0,0.0,0.0,0.15211999996435788,,0.0
2025-02-10,0.21584994052743567,45431124522,0,0.0,0.0,0.0,0.21584994052743567,,0.0
2025-02-17,0.3580498803628706,45431124522,1,0.0,0.0,0.0,0.6419501196371293,0.6419501196371293,0.0
2025-02-24,0.41000415441797544,45431124522,0,,0.0,0.0,0.41000415441797544,,
2025-02-03,0.4864401401015584,24738070995,2,0.0,0.0,0.0,1.5135598598984417,0.7567799299492208,0.0
2025-02-10,0.43669619874565746,24738070995,0,8250.0,0.0,0.0,0.43669619874565746,,3602.743639651674
2025-02-17,0.39983077681708623,24738070995,1,0.0,0.0,0.0,0.6001692231829138,0.6001692231829138,0.0
2025-02-24,0.39146165654217824,24738070995,0,0.0,0.0,0.0,0.39146165654217824,,0.0
2025-02-03,0.7871016305257915,24738579136,1,0.0,0.0,0.0,0.21289836947420848,0.21289836947420848,0.0
2025-02-10,0.7795959199571744,24738579136,0,4125.0,0.0,0.0,0.7795959199571744,,3215.833169823344
2025-02-17,0.7073886788209891,24738579136,0,0.0,0.0,0.0,0.7073886788209891,,0.0
2025-02-24,0.6654222386565609,24738579136,0,0.0,0.0,0.0,0.6654222386565609,,0.0
2025-02-03,0.9133474264681101,33571814593,0,0.0,0.0,0.0,0.9133474264681101,,0.0
2025-02-10,1.497869960914535,33571814593,0,0.0,0.0,0.0,1.497869960914535,,0.0
2025-02-17,1.900580185453438,33571814593,2,0.0,0.0,0.0,0.0994198145465619,0.04970990727328095,0.0
2025-02-24,1.8758110967625965,33571814593,0,,0.0,0.0,1.8758110967625965,,
2025-02-03,1.1110052662262195,33750536246,1,0.0,0.0,0.0,0.11100526622621953,0.11100526622621953,0.0
2025-02-10,0.6211716852588349,33750536246,4,0.0,0.0,0.0,3.378828314741165,0.8447070786852913,0.0
2025-02-17,0.2273389165777195,33750536246,1,,0.0,0.0,0.7726610834222805,0.7726610834222805,
2025-02-24,0.15928171644469005,33750536246,6,0.0,0.0,0.0,5.84071828355531,0.9734530472592183,0.0
2025-02-03,0.12011238479692421,33750613973,2,,0.0,0.0,1.8798876152030757,0.9399438076015378,
2025-02-10,0.8403399111463372,33750613973,2,0.0,0.0,0.0,1.1596600888536628,0.5798300444268314,0.0
2025-02-17,1.336580056427022,33750613973,0,0.0,0.0,0.0,1.336580056427022,,0.0
2025-02-24,1.0885230634755754,33750613973,2,,0.0,0.0,0.9114769365244246,0.4557384682622123,
2025-02-03,49.53009103735296,34126797120,25,,0.0,0.0,24.53009103735296,0.9812036414941184,
2025-02-10,47.23196251606886,34126797120,41,,0.0,0.0,6.231962516068862,0.15199908575777712,
2025-02-17,42.353308464241806,34126797120,16,,0.0,0.0,26.353308464241806,1.6470817790151129,
2025-02-24,41.97608777541096,34126797120,20,,0.0,0.0,21.97608777541096,1.098804388770548,
2025-02-03,38.13634336031933,34126805261,44,79188.0,1799.7272727272727,68635.01722765835,5.86365663968067,0.13326492362910614,464331.2419830329
2025-02-10,37.21894715770417,34126805261,41,,0.0,0.0,3.7810528422958285,0.09222080103160557,
2025-02-17,36.91089617553799,34126805261,26,,0.0,0.0,10.910896175537992,0.4196498529053074,
2025-02-24,39.06430330756548,34126805261,39,,0.0,0.0,0.0643033075654813,0.0016488027580892643,
2025-02-03,2.2239277426091775,45995668920,8,2349.0,293.625,653.0007834236197,5.7760722573908225,0.7220090321738528,13567.993732611043
2025-02-10,1.4270971433006103,45995668920,1,,0.0,0.0,0.4270971433006103,0.4270971433006103,
2025-02-17,0.6912805554786045,45995668920,1,,0.0,0.0,0.30871944452139555,0.30871944452139555,
2025-02-24,0.6489568894037594,45995668920,0,,0.0,0.0,0.6489568894037594,,
2025-02-03,0.2086500985258875,25223257610,0,0.0,0.0,0.0,0.2086500985258875,,0.0
2025-02-10,0.012495926240469954,25223257610,0,0.0,0.0,0.0,0.012495926240469954,,0.0
2025-02-17,-0.05010834401603767,25223257610,0,0.0,0.0,-0.0,0.05010834401603767,,0.0
2025-02-24,0.03770136029629689,25223257610,0,0.0,0.0,0.0,0.03770136029629689,,0.0
2025-02-03,0.10408781090905178,25223743696,0,0.0,0.0,0.0,0.10408781090905178,,0.0
2025-02-10,0.20255128163958208,25223743696,0,0.0,0.0,0.0,0.20255128163958208,,0.0
2025-02-17,0.259303580626156,25223743696,0,0.0,0.0,0.0,0.259303580626156,,0.0
2025-02-24,0.21007262245245212,25223743696,0,0.0,0.0,0.0,0.21007262245245212,,0.0
2025-02-03,0.05481127542305757,25223744190,0,0.0,0.0,0.0,0.05481127542305757,,0.0
2025-02-10,0.12498279758168118,25223744190,0,0.0,0.0,0.0,0.12498279758168118,,0.0
2025-02-17,0.18307676035817377,25223744190,0,0.0,0.0,0.0,0.18307676035817377,,0.0
2025-02-24,0.1284911051242644,25223744190,0,0.0,0.0,0.0,0.1284911051242644,,0.0
2025-02-03,-0.09917851459206195,25671218131,0,0.0,0.0,-0.0,0.09917851459206195,,0.0
2025-02-10,-0.3931244710471393,25671218131,0,0.0,0.0,-0.0,0.3931244710471393,,0.0
2025-02-17,-0.5996029269110191,25671218131,0,0.0,0.0,-0.0,0.5996029269110191,,0.0
2025-02-24,-0.46179108023827653,25671218131,0,0.0,0.0,-0.0,0.46179108023827653,,0.0
2025-02-03,-0.241834905057,25671218642,1,0.0,0.0,-0.0,1.241834905057,1.241834905057,0.0
2025-02-10,-0.7014297977564024,25671218642,3,,0.0,-0.0,3.7014297977564024,1.2338099325854675,
2025-02-17,-0.8805833304193724,25671218642,1,,0.0,-0.0,1.8805833304193724,1.8805833304193724,
2025-02-24,-0.6010457635525337,25671218642,1,,0.0,-0.0,1.6010457635525337,1.6010457635525337,
2025-02-03,0.023475634301375083,40000050358,0,0.0,0.0,0.0,0.023475634301375083,,0.0
2025-02-10,0.054845678371416844,40000050358,0,0.0,0.0,0.0,0.054845678371416844,,0.0
2025-02-17,0.06263973604708158,40000050358,0,0.0,0.0,0.0,0.06263973604708158,,0.0
2025-02-24,0.030411326459476376,40000050358,0,0.0,0.0,0.0,0.030411326459476376,,0.0
2025-02-03,1.0735642741408522,40154920524,0,0.0,0.0,0.0,1.0735642741408522,,0.0
2025-02-10,1.6360067414649215,40154920524,0,0.0,0.0,0.0,1.6360067414649215,,0.0
2025-02-17,1.9021499036530662,40154920524,0,0.0,0.0,0.0,1.9021499036530662,,0.0
2025-02-24,1.7469351541633396,40154920524,0,0.0,0.0,0.0,1.7469351541633396,,0.0
2025-02-03,1.4170876066768991,40154921194,1,,0.0,0.0,0.41708760667689915,0.41708760667689915,
2025-02-10,1.138156166500039,40154921194,0,0.0,0.0,0.0,1.138156166500039,,0.0
2025-02-17,1.1468414127680775,40154921194,0,0.0,0.0,0.0,1.1468414127680775,,0.0
2025-02-24,1.267573988521377,40154921194,2,0.0,0.0,0.0,0.732426011478623,0.3662130057393115,0.0
2025-02-03,0.10238715077998845,35281682198,0,0.0,0.0,0.0,0.10238715077998845,,0.0
2025-02-10,0.12021730963120159,35281682198,0,0.0,0.0,0.0,0.12021730963120159,,0.0
2025-02-17,0.1195388259541027,35281682198,0,0.0,0.0,0.0,0.1195388259541027,,0.0
2025-02-24,0.10588061057674507,35281682198,0,0.0,0.0,0.0,0.10588061057674507,,0.0
2025-02-03,2.46728322111292,35418350431,0,0.0,0.0,0.0,2.46728322111292,,0.0
2025-02-10,2.902366091969146,35418350431,0,0.0,0.0,0.0,2.902366091969146,,0.0
2025-02-17,2.582818044436036,35418350431,0,0.0,0.0,0.0,2.582818044436036,,0.0
2025-02-24,1.8340482895641177,35418350431,1,,0.0,0.0,0.8340482895641177,0.8340482895641177,
2025-02-03,0.04753356885012558,43159436683,0,0.0,0.0,0.0,0.04753356885012558,,0.0
2025-02-10,0.03753621387395566,43159436683,0,0.0,0.0,0.0,0.03753621387395566,,0.0
2025-02-17,0.03337609756462908,43159436683,0,0.0,0.0,0.0,0.03337609756462908,,0.0
2025-02-24,0.044643001927336404,43159436683,2,,0.0,0.0,1.9553569980726635,0.9776784990363317,
2025-02-03,3.63482352526521,35760802213,3,,0.0,0.0,0.6348235252652099,0.21160784175506997,
2025-02-10,4.2309532093337845,35760802213,4,,0.0,0.0,0.2309532093337845,0.05773830233344612,
2025-02-17,4.411116807223815,35760802213,1,,0.0,0.0,3.4111168072238147,3.4111168072238147,
2025-02-24,4.035551722631947,35760802213,2,,0.0,0.0,2.035551722631947,1.0177758613159735,
2025-02-03,2.860633086794228,35760805589,2,,0.0,0.0,0.8606330867942278,0.4303165433971139,
2025-02-10,2.140249216552574,35760805589,0,,0.0,0.0,2.140249216552574,,
2025-02-17,1.7639040798464256,35760805589,8,1158.0,144.75,255.32511555777012,6.236095920153574,0.7795119900191968,7221.399075537839
2025-02-24,1.7853620856421721,35760805589,1,,0.0,0.0,0.7853620856421721,0.7853620856421721,
2025-02-03,0.6331924278655778,35760806438,0,0.0,0.0,0.0,0.6331924278655778,,0.0
2025-02-10,0.5951545029538133,35760806438,0,0.0,0.0,0.0,0.5951545029538133,,0.0
2025-02-17,0.11645841057779277,35760806438,0,0.0,0.0,0.0,0.11645841057779277,,0.0
2025-02-24,-0.33371551352863743,35760806438,0,0.0,0.0,-0.0,0.33371551352863743,,0.0
2025-02-03,4.981333872850781,35760808536,0,0.0,0.0,0.0,4.981333872850781,,0.0
2025-02-10,5.746238222191582,35760808536,0,0.0,0.0,0.0,5.746238222191582,,0.0
2025-02-17,5.942698304867481,35760808536,0,0.0,0.0,0.0,5.942698304867481,,0.0
2025-02-24,5.960747982727867,35760808536,5,,0.0,0.0,0.9607479827278667,0.19214959654557334,
2025-02-03,1.1330571453337592,35760809177,0,0.0,0.0,0.0,1.1330571453337592,,0.0
2025-02-10,1.4780380601944514,35760809177,1,0.0,0.0,0.0,0.4780380601944514,0.4780380601944514,0.0
2025-02-17,2.410115976590669,35760809177,6,0.0,0.0,0.0,3.589884023409331,0.5983140039015552,0.0
2025-02-24,3.10233239048464,35760809177,4,,0.0,0.0,0.8976676095153602,0.22441690237884004,
2025-02-03,0.24388648025164894,3576081009,0,0.0,0.0,0.0,0.24388648025164894,,0.0
2025-02-10,0.14851755381081358,3576081009,0,0.0,0.0,0.0,0.14851755381081358,,0.0
2025-02-17,0.03209327852337211,3576081009,0,0.0,0.0,0.0,0.03209327852337211,,0.0
2025-02-24,-0.011216855073596793,3576081009,0,0.0,0.0,-0.0,0.011216855073596793,,0.0
2025-02-03,0.08123120917666496,35760810972,0,0.0,0.0,0.0,0.08123120917666496,,0.0
2025-02-10,0.2547689109670598,35760810972,0,0.0,0.0,0.0,0.2547689109670598,,0.0
2025-02-17,0.42452617736585796,35760810972,0,0.0,0.0,0.0,0.42452617736585796,,0.0
2025-02-24,0.48716730103625444,35760810972,0,0.0,0.0,0.0,0.48716730103625444,,0.0
2025-02-03,4.540470318705402,3577564803,0,0.0,0.0,0.0,4.540470318705402,,0.0
2025-02-10,4.912492248472521,3577564803,0,0.0,0.0,0.0,4.912492248472521,,0.0
2025-02-17,4.850157120560219,3577564803,5,0.0,0.0,0.0,0.14984287943978103,0.029968575887956206,0.0
2025-02-24,4.8179492388434895,3577564803,7,16923.0,2417.5714285714284,11647.73642413548,2.1820507611565105,0.31172153730807295,36926.84503105163
2025-02-03,0.1296328825020745,35846511668,1,0.0,0.0,0.0,0.8703671174979255,0.8703671174979255,0.0
2025-02-10,0.20386915679649137,35846511668,0,1716.0,0.0,0.0,0.20386915679649137,,349.8394730627792
2025-02-17,0.34934845255793145,35846511668,0,0.0,0.0,0.0,0.34934845255793145,,0.0
2025-02-24,0.32596312704923447,35846511668,0,0.0,0.0,0.0,0.32596312704923447,,0.0
2025-02-03,0.08148648613976259,43292170418,0,0.0,0.0,0.0,0.08148648613976259,,0.0
2025-02-10,0.07954739722166394,43292170418,0,0.0,0.0,0.0,0.07954739722166394,,0.0
2025-02-17,0.05734276867409788,43292170418,0,0.0,0.0,0.0,0.05734276867409788,,0.0
2025-02-24,0.047351095220661936,43292170418,0,0.0,0.0,0.0,0.047351095220661936,,0.0
2025-02-03,0.034987864713167414,43292170792,0,0.0,0.0,0.0,0.034987864713167414,,0.0
2025-02-10,0.015900330129658573,43292170792,0,0.0,0.0,0.0,0.015900330129658573,,0.0
2025-02-17,0.017532656298063373,43292170792,2,0.0,0.0,0.0,1.9824673437019367,0.9912336718509683,0.0
2025-02-24,0.03953410520567879,43292170792,0,0.0,0.0,0.0,0.03953410520567879,,0.0
2025-02-03,0.3106702617520482,43464179063,0,0.0,0.0,0.0,0.3106702617520482,,0.0
2025-02-10,0.24418819518878151,43464179063,0,0.0,0.0,0.0,0.24418819518878151,,0.0
2025-02-17,0.16311379094255674,43464179063,0,0.0,0.0,0.0,0.16311379094255674,,0.0
2025-02-24,0.14014538587022116,43464179063,0,0.0,0.0,0.0,0.14014538587022116,,0.0
2025-02-03,3.99075377858498,41273567751,5,,0.0,0.0,1.0092462214150202,0.20184924428300405,
2025-02-10,4.787232957404331,41273567751,2,,0.0,0.0,2.7872329574043313,1.3936164787021657,
2025-02-17,5.380539666579773,41273567751,0,0.0,0.0,0.0,5.380539666579773,,0.0
2025-02-24,5.602177262927017,41273567751,0,0.0,0.0,0.0,5.602177262927017,,0.0
2025-02-03,1.5328635933991939,41273568614,0,0.0,0.0,0.0,1.5328635933991939,,0.0
2025-02-10,1.6083569716809687,41273568614,2,,0.0,0.0,0.3916430283190313,0.19582151415951565,
2025-02-17,1.4341690803286635,41273568614,0,0.0,0.0,0.0,1.4341690803286635,,0.0
2025-02-24,1.340514345348073,41273568614,1,0.0,0.0,0.0,0.340514345348073,0.340514345348073,0.0
2025-02-03,0.6201882096619793,41276985638,1,,0.0,0.0,0.3798117903380207,0.3798117903380207,
2025-02-10,0.6577757626493759,41276985638,3,,0.0,0.0,2.3422242373506243,0.7807414124502081,
2025-02-17,0.6293785142024979,41276985638,0,,0.0,0.0,0.6293785142024979,,
2025-02-24,0.6675672517723955,41276985638,3,,0.0,0.0,2.3324327482276046,0.7774775827425349,
2025-02-03,7.21983020714183,41491392694,14,,0.0,0.0,6.78016979285817,0.4842978423470122,
2025-02-10,8.018614958911941,41491392694,18,,0.0,0.0,9.981385041088059,0.5545213911715589,
2025-02-17,8.475467833049043,41491392694,17,,0.0,0.0,8.524532166950957,0.501443068644174,
2025-02-24,8.415793141289056,41491392694,7,7134.0,1019.1428571428571,8576.895467136588,1.4157931412890559,0.2022561630412937,10100.268269956125
2025-02-03,3.4530056846628447,41491392968,3,1464.0,488.0,1685.0667741154682,0.45300568466284474,0.15100189488761492,663.2003223464047
2025-02-10,3.369139073741263,41491392968,5,,0.0,0.0,1.630860926258737,0.3261721852517474,
2025-02-17,2.946248297315311,41491392968,3,,0.0,0.0,0.05375170268468921,0.017917234228229734,
2025-02-24,2.747617104103112,41491392968,3,,0.0,0.0,0.2523828958968881,0.08412763196562938,
2025-02-03,4.849943522686885,41491393273,2,,0.0,0.0,2.8499435226868846,1.4249717613434423,
2025-02-10,5.204148425002004,41491393273,5,,0.0,0.0,0.20414842500200425,0.04082968500040085,
2025-02-17,5.751923177458981,41491393273,3,,0.0,0.0,2.7519231774589814,0.9173077258196605,
2025-02-24,6.029936756625187,41491393273,1,,0.0,0.0,5.029936756625187,5.029936756625187,
2025-02-03,1.6735012173811128,41491394123,2,,0.0,0.0,0.3264987826188872,0.1632493913094436,
2025-02-10,1.5499652003328066,41491394123,5,,0.0,0.0,3.4500347996671934,0.6900069599334386,
2025-02-17,1.6941745005443671,41491394123,4,,0.0,0.0,2.305825499455633,0.5764563748639082,
2025-02-24,2.067227827700705,41491394123,4,,0.0,0.0,1.9327721722992952,0.4831930430748238,
2025-02-03,1.0492950190205794,41513223318,0,0.0,0.0,0.0,1.0492950190205794,,0.0
2025-02-10,1.4155446944936203,41513223318,0,0.0,0.0,0.0,1.4155446944936203,,0.0
2025-02-17,1.3548232539451548,41513223318,0,0.0,0.0,0.0,1.3548232539451548,,0.0
2025-02-24,1.0264164868152617,41513223318,4,6291.0,1572.75,1614.2965296387029,2.9735835131847383,0.7433958782961846,18706.81388144519
2025-02-03,0.5775066150405311,41514786616,0,0.0,0.0,0.0,0.5775066150405311,,0.0
2025-02-10,0.7032989725272906,41514786616,2,,0.0,0.0,1.2967010274727095,0.6483505137363548,
2025-02-17,0.6796605622484513,41514786616,4,4194.0,1048.5,712.6240995175011,3.3203394377515485,0.8300848594378871,13925.503601929995
2025-02-24,0.5804146737886007,41514786616,0,4194.0,0.0,0.0,0.5804146737886007,,2434.2591418693914
2025-02-03,0.9979491046004849,41515050363,0,0.0,0.0,0.0,0.9979491046004849,,0.0
2025-02-10,1.2142586418030161,41515050363,0,0.0,0.0,0.0,1.2142586418030161,,0.0
2025-02-17,1.293949566087852,41515050363,6,2097.0,349.5,452.23537334770424,4.706050433912148,0.7843417389853581,9868.587759913775
2025-02-24,1.215064338251378,41515050363,1,8388.0,8388.0,10191.959669252557,0.21506433825137794,0.21506433825137794,1803.9596692525581
2025-02-03,-0.12381411000635234,33252040650,0,0.0,0.0,-0.0,0.12381411000635234,,0.0
2025-02-10,-0.2803859827415025,33252040650,1,3498.0,3498.0,-980.7901676297757,1.2803859827415025,1.2803859827415025,4478.790167629776
2025-02-17,-0.3923948024357191,33252040650,0,1749.0,0.0,-0.0,0.3923948024357191,,686.2985094600728
2025-02-24,-0.43503611110944407,33252040650,0,0.0,0.0,-0.0,0.43503611110944407,,0.0
2025-02-03,1.0487623794787833,33258093744,0,0.0,0.0,0.0,1.0487623794787833,,0.0
2025-02-10,0.6076733325283676,33258093744,1,3498.0,3498.0,2125.64131718423,0.39232666747163236,0.39232666747163236,1372.35868281577
2025-02-17,-0.07065526625695973,33258093744,0,0.0,0.0,-0.0,0.07065526625695973,,0.0
2025-02-24,-0.49589732675066633,33258093744,0,0.0,0.0,-0.0,0.49589732675066633,,0.0
2025-02-03,0.03805852946525726,33258116228,3,1749.0,583.0,22.18812267824498,2.9619414705347427,0.9873138235115809,5180.435631965265
2025-02-10,0.19050388797691686,33258116228,3,1749.0,583.0,111.06376669054254,2.809496112023083,0.9364987040076943,4913.808699928372
2025-02-17,0.20512998331853594,33258116228,0,1749.0,0.0,0.0,0.20512998331853594,,358.77234082411934
2025-02-24,-0.038052580869412655,33258116228,0,3498.0,0.0,-0.0,0.038052580869412655,,133.10792788120546
2025-02-03,0.15186161564075812,33258136093,0,0.0,0.0,0.0,0.15186161564075812,,0.0
2025-02-10,0.17941226309390784,33258136093,0,0.0,0.0,0.0,0.17941226309390784,,0.0
2025-02-17,0.3104796128758642,33258136093,0,0.0,0.0,0.0,0.3104796128758642,,0.0
2025-02-24,0.36326153823924545,33258136093,0,0.0,0.0,0.0,0.36326153823924545,,0.0
2025-02-03,-0.3900756460705196,33300624449,0,0.0,0.0,-0.0,0.3900756460705196,,0.0
2025-02-10,-0.5202767891297807,33300624449,0,0.0,0.0,-0.0,0.5202767891297807,,0.0
2025-02-17,-0.45940284396140096,33300624449,0,0.0,0.0,-0.0,0.45940284396140096,,0.0
2025-02-24,-0.4764015857878803,33300624449,0,0.0,0.0,-0.0,0.4764015857878803,,0.0
2025-02-03,0.6755933377378303,33300985333,0,0.0,0.0,0.0,0.6755933377378303,,0.0
2025-02-10,1.1860444506262953,33300985333,1,0.0,0.0,0.0,0.18604445062629527,0.18604445062629527,0.0
2025-02-17,1.3172053406085236,33300985333,0,,0.0,0.0,1.3172053406085236,,
2025-02-24,0.8685053420243818,33300985333,0,0.0,0.0,0.0,0.8685053420243818,,0.0
2025-02-03,-0.12556690891130007,27095798175,0,0.0,0.0,-0.0,0.12556690891130007,,0.0
2025-02-10,0.0984898669363723,27095798175,0,0.0,0.0,0.0,0.0984898669363723,,0.0
2025-02-17,0.06833072009058316,27095798175,1,0.0,0.0,0.0,0.9316692799094168,0.9316692799094168,0.0
2025-02-24,-0.16414167253540857,27095798175,0,,0.0,-0.0,0.16414167253540857,,
2025-02-03,2.112420611590127,2709580011,4,,0.0,0.0,1.8875793884098728,0.4718948471024682,
2025-02-10,1.526165157526614,2709580011,2,,0.0,0.0,0.47383484247338603,0.23691742123669302,
2025-02-17,1.8680314523709103,2709580011,1,0.0,0.0,0.0,0.8680314523709103,0.8680314523709103,0.0
2025-02-24,2.7148680082175787,2709580011,0,,0.0,0.0,2.7148680082175787,,
2025-02-03,0.19095367419996245,27095801676,0,0.0,0.0,0.0,0.19095367419996245,,0.0
2025-02-10,0.14495863515088908,27095801676,0,0.0,0.0,0.0,0.14495863515088908,,0.0
2025-02-17,-0.14527100222495534,27095801676,1,0.0,0.0,-0.0,1.1452710022249553,1.1452710022249553,0.0
2025-02-24,-0.24470403695076703,27095801676,0,486.0,0.0,-0.0,0.24470403695076703,,118.92616195807278
2025-02-03,0.44968979817438703,2709580215,1,,0.0,0.0,0.550310201825613,0.550310201825613,
2025-02-10,0.6893589494816079,2709580215,0,0.0,0.0,0.0,0.6893589494816079,,0.0
2025-02-17,0.7801327700884553,2709580215,0,0.0,0.0,0.0,0.7801327700884553,,0.0
2025-02-24,0.6826571440398201,2709580215,0,0.0,0.0,0.0,0.6826571440398201,,0.0
2025-02-03,0.7284908148571043,27095803613,0,0.0,0.0,0.0,0.7284908148571043,,0.0
2025-02-10,0.6879241634738198,27095803613,0,0.0,0.0,0.0,0.6879241634738198,,0.0
2025-02-17,0.5492151456181973,27095803613,0,0.0,0.0,0.0,0.5492151456181973,,0.0
2025-02-24,0.51548884821447,27095803613,3,0.0,0.0,0.0,2.48451115178553,0.82817038392851,0.0
2025-02-03,0.36500014757700044,27095804199,0,0.0,0.0,0.0,0.36500014757700044,,0.0
2025-02-10,0.6171917705455744,27095804199,0,0.0,0.0,0.0,0.6171917705455744,,0.0
2025-02-17,0.6956460587101683,27095804199,0,0.0,0.0,0.0,0.6956460587101683,,0.0
2025-02-24,0.6202979730506246,27095804199,0,0.0,0.0,0.0,0.6202979730506246,,0.0
2025-02-03,1.1360630209887055,27095805681,0,441.0,0.0,0.0,1.1360630209887055,,501.0037922560191
2025-02-10,1.0414079602012691,27095805681,2,,0.0,0.0,0.9585920397987309,0.47929601989936543,
2025-02-17,0.6712950505917157,27095805681,1,,0.0,0.0,0.3287049494082843,0.3287049494082843,
2025-02-24,0.2831701208049581,27095805681,0,,0.0,0.0,0.2831701208049581,,
2025-02-03,0.45841638274091645,27095807110,3,,0.0,0.0,2.5415836172590835,0.8471945390863612,
2025-02-10,0.1789890626160333,27095807110,0,0.0,0.0,0.0,0.1789890626160333,,0.0
2025-02-17,0.13610806001422748,27095807110,0,0.0,0.0,0.0,0.13610806001422748,,0.0
2025-02-24,0.5392722173141946,27095807110,0,0.0,0.0,0.0,0.5392722173141946,,0.0
2025-02-03,4.236396508849526,27095807671,0,0.0,0.0,0.0,4.236396508849526,,0.0
2025-02-10,4.164943861871494,27095807671,3,,0.0,0.0,1.1649438618714942,0.38831462062383143,
2025-02-17,4.1717677225221,27095807671,0,,0.0,0.0,4.1717677225221,,
2025-02-24,4.600972208898491,27095807671,4,,0.0,0.0,0.600972208898491,0.15024305222462275,
2025-02-03,0.39080717303978824,27095808173,0,0.0,0.0,0.0,0.39080717303978824,,0.0
2025-02-10,0.4463035455921733,27095808173,1,,0.0,0.0,0.5536964544078267,0.5536964544078267,
2025-02-17,0.23859652702641743,27095808173,0,0.0,0.0,0.0,0.23859652702641743,,0.0
2025-02-24,-0.052979132738749726,27095808173,0,0.0,0.0,-0.0,0.052979132738749726,,0.0
2025-02-03,0.06386513508566871,27095808692,0,0.0,0.0,0.0,0.06386513508566871,,0.0
2025-02-10,-0.09843643442388395,27095808692,0,0.0,0.0,-0.0,0.09843643442388395,,0.0
2025-02-17,-0.2846793797316902,27095808692,0,0.0,0.0,-0.0,0.2846793797316902,,0.0
2025-02-24,-0.39150314590293434,27095808692,0,0.0,0.0,-0.0,0.39150314590293434,,0.0
2025-02-03,0.06038013514496324,27095809660,0,0.0,0.0,0.0,0.06038013514496324,,0.0
2025-02-10,0.16634444261314735,27095809660,0,0.0,0.0,0.0,0.16634444261314735,,0.0
2025-02-17,0.21024629570658548,27095809660,0,0.0,0.0,0.0,0.21024629570658548,,0.0
2025-02-24,0.11095083741177991,27095809660,1,0.0,0.0,0.0,0.8890491625882201,0.8890491625882201,0.0
2025-02-03,2.1491966760726147,27095810173,0,0.0,0.0,0.0,2.1491966760726147,,0.0
2025-02-10,5.985097176028994,27095810173,2,0.0,0.0,0.0,3.9850971760289937,1.9925485880144969,0.0
2025-02-17,8.530510123577876,27095810173,0,,0.0,0.0,8.530510123577876,,
2025-02-24,7.216317014771866,27095810173,1,,0.0,0.0,6.216317014771866,6.216317014771866,
2025-02-03,7.502219364250008,27095810673,3,852.0,284.0,2130.6302994470025,4.502219364250008,1.500739788083336,3835.890898341007
2025-02-10,8.517508628317788,27095810673,2,1704.0,852.0,7256.917351326756,6.517508628317788,3.258754314158894,11105.834702653512
2025-02-17,9.056594102191452,27095810673,4,1704.0,426.0,3858.1090875335585,5.056594102191452,1.264148525547863,8616.436350134234
2025-02-24,8.791136340982186,27095810673,8,,0.0,0.0,0.7911363409821863,0.09889204262277329,
2025-02-03,0.16518292650177685,27095811177,0,0.0,0.0,0.0,0.16518292650177685,,0.0
2025-02-10,0.22883725062799015,27095811177,0,0.0,0.0,0.0,0.22883725062799015,,0.0
2025-02-17,0.34391106562489293,27095811177,0,0.0,0.0,0.0,0.34391106562489293,,0.0
2025-02-24,0.42336278266550587,27095811177,0,0.0,0.0,0.0,0.42336278266550587,,0.0
2025-02-03,0.7097099906612905,27095812646,0,,0.0,0.0,0.7097099906612905,,
2025-02-10,0.5133821852944758,27095812646,0,0.0,0.0,0.0,0.5133821852944758,,0.0
2025-02-17,0.6499957426626375,27095812646,0,0.0,0.0,0.0,0.6499957426626375,,0.0
2025-02-24,0.8304519922107749,27095812646,0,0.0,0.0,0.0,0.8304519922107749,,0.0
2025-02-03,-0.002590808051652238,27095813697,0,0.0,0.0,-0.0,0.002590808051652238,,0.0
2025-02-10,-0.09543221194306739,27095813697,0,0.0,0.0,-0.0,0.09543221194306739,,0.0
2025-02-17,-0.21306078911478796,27095813697,0,0.0,0.0,-0.0,0.21306078911478796,,0.0
2025-02-24,-0.2005189298313901,27095813697,0,0.0,0.0,-0.0,0.2005189298313901,,0.0
2025-02-03,0.18102962541956724,27095814149,0,0.0,0.0,0.0,0.18102962541956724,,0.0
2025-02-10,0.2460467001762046,27095814149,0,0.0,0.0,0.0,0.2460467001762046,,0.0
2025-02-17,0.28038670775531743,27095814149,0,0.0,0.0,0.0,0.28038670775531743,,0.0
2025-02-24,0.3617434880499592,27095814149,0,0.0,0.0,0.0,0.3617434880499592,,0.0
2025-02-03,0.031767801279811714,43583432373,0,0.0,0.0,0.0,0.031767801279811714,,0.0
2025-02-10,0.04128847388819496,43583432373,0,0.0,0.0,0.0,0.04128847388819496,,0.0
2025-02-17,0.031090793582790877,43583432373,0,0.0,0.0,0.0,0.031090793582790877,,0.0
2025-02-24,0.017468574519155507,43583432373,0,0.0,0.0,0.0,0.017468574519155507,,0.0
2025-02-03,2.072998456261511,41603545216,3,,0.0,0.0,0.9270015437384891,0.30900051457949634,
2025-02-10,2.529110937353396,41603545216,1,,0.0,0.0,1.529110937353396,1.529110937353396,
2025-02-17,2.733248048664558,41603545216,4,,0.0,0.0,1.2667519513354422,0.31668798783386054,
